Link,Name,Price,Color
https://www.carpages.ca//used-cars/ontario/hamilton/2020-ford-escape-9160216/,2020 Ford Escape,"$43,999                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/saskatchewan/regina/2019-toyota-highlander-9159661/,2019 Toyota Highlander,"$61,900                            
+ tax & lic",Brown
https://www.carpages.ca//used-cars/saskatchewan/regina/2022-lexus-nx-9159658/,2022 Lexus NX,"$77,900                            
+ tax & lic",Green
https://www.carpages.ca//used-cars/ontario/goderich/2018-toyota-camry-9158191/,2018 Toyota Camry,"$32,555                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/ontario/goderich/2016-toyota-prius-9158170/,2016 Toyota Prius,"$28,995                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157633/,2023 Audi Q5,"$73,494                            
+ tax & lic",Glacier White Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q8-9157627/,2023 Audi Q8,"$111,309                            
+ tax & lic",Mythos Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157618/,2023 Audi Q5,"$59,894                            
+ tax & lic",Manhattan Gray Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157612/,2023 Audi Q5,"$76,744                            
+ tax & lic",Navarra Blue Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157606/,2023 Audi Q5,"$73,494                            
+ tax & lic",Chronos Gray Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-a4-9157603/,2023 Audi A4,"$70,344                            
+ tax & lic",Daytona Gray Pearl
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157594/,2023 Audi Q5,"$75,544                            
+ tax & lic",Mythos Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q7-9157588/,2023 Audi Q7,"$109,409                            
+ tax & lic",Mythos Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-a4-9157576/,2023 Audi A4,"$62,244                            
+ tax & lic",Mythos Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157573/,2023 Audi Q5,"$74,344                            
+ tax & lic",Chronos Gray Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157570/,2023 Audi Q5,"$72,094                            
+ tax & lic",Daytona Gray Pearl
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q7-9157561/,2023 Audi Q7,"$110,609                            
+ tax & lic",Satellite Silver Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-a3-9157546/,2023 Audi A3,"$56,694                            
+ tax & lic",Navarra Blue Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157543/,2023 Audi Q5,"$71,244                            
+ tax & lic",Mythos Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157519/,2023 Audi Q5,"$75,844                            
+ tax & lic",Mythos Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q5-9157504/,2023 Audi Q5,"$59,894                            
+ tax & lic",Navarra Blue Metallic
https://www.carpages.ca//used-cars/manitoba/winnipeg/2020-mercedes-benz-e-class-9157408/,2020 Mercedes-Benz E-Class,"$95,000                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-v90-9156886/,2023 Volvo V90,"$86,515                            
+ tax & lic",Bright Dusk Metallic
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-xc60-9156883/,2023 Volvo XC60,"$70,660                            
+ tax & lic",Onyx Black Metallic
https://www.carpages.ca//used-cars/british-columbia/surrey/2015-chevrolet-volt-9156571/,2015 Chevrolet Volt,"$29,900                            
+ tax & lic",
https://www.carpages.ca//used-cars/ontario/belleville/2020-ford-fusion-9156277/,2020 Ford Fusion,"$26,995                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/ontario/belleville/2020-ford-fusion-9156259/,2020 Ford Fusion,"$30,495                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/belleville/2020-ford-escape-9156253/,2020 Ford Escape,"$39,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/nova-scotia/halifax/2021-ford-f-150-9156064/,2021 Ford F-150,"$75,531                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-f-150-9155758/,2022 Ford F-150,"$62,219                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//new-cars/ontario/ottawa/2022-ford-f-150-9155605/,2022 Ford F-150,"$84,540                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//used-cars/alberta/edmonton/2021-ford-explorer-9154021/,2021 Ford Explorer,"$56,893                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-ford-mustang-mach-e-9153451/,2022 Ford Mustang MACH-E,"$92,690                            
+ tax & lic",SHADOW BLACK
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-ford-mustang-mach-e-9153448/,2022 Ford Mustang MACH-E,"$92,690                            
+ tax & lic",Iced Blue Silver Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-audi-q7-9152365/,2022 Audi Q7,"$91,159                            
+ tax & lic",Navarra Blue Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-s8-9152356/,2023 Audi S8,"$173,709                            
+ tax & lic",Daytona Gray Pearl Effect
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-audi-q7-9152350/,2022 Audi Q7,"$94,359                            
+ tax & lic",Daytona Gray Pearl Effect
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-q7-9152344/,2023 Audi Q7,"$109,409                            
+ tax & lic",Glacier White Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-a3-9152335/,2023 Audi A3,"$59,944                            
+ tax & lic",Daytona Gray Pearl Effect
https://www.carpages.ca//used-cars/ontario/toronto/2015-chevrolet-volt-9151627/,2015 Chevrolet Volt,"$15,999                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-f-150-9151315/,2022 Ford F-150,"$69,785                            
+ tax & lic",Gray
https://www.carpages.ca//used-cars/ontario/sudbury/2020-tesla-model-3-9151090/,2020 Tesla Model 3,"$71,442                            
+ tax & lic",White
https://www.carpages.ca//used-cars/quebec/saint-hubert/2021-tesla-model-3-9150193/,2021 Tesla Model 3,"$56,980                            
+ tax & lic",Solid Black
https://www.carpages.ca//used-cars/quebec/saint-hubert/2019-chevrolet-bolt-9150178/,2019 Chevrolet Bolt,"$40,450                            
+ tax & lic",Kinetic Blue Metallic
https://www.carpages.ca//new-cars/ontario/listowel/2022-ford-mustang-mach-e-9150016/,2022 Ford Mustang MACH-E,"$93,937                            
+ tax & lic",STAR WHITE MET TRI-COAT
https://www.carpages.ca//new-cars/alberta/edmonton/2023-hyundai-kona-9149872/,2023 Hyundai KONA,"$52,999                            
+ tax & lic",White
https://www.carpages.ca//new-cars/alberta/edmonton/2023-hyundai-kona-9149869/,2023 Hyundai KONA,"$52,999                            
+ tax & lic",White
https://www.carpages.ca//new-cars/alberta/red-deer/2022-ford-mustang-mach-e-9149779/,2022 Ford Mustang MACH-E,"$92,630                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-hyundai-tucson-9149707/,2023 Hyundai Tucson,"$50,524                            
+ tax & lic",Crystal White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-hyundai-tucson-9149704/,2023 Hyundai Tucson,"$48,124                            
+ tax & lic",Crystal White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-hyundai-tucson-hybrid-9149698/,2023 Hyundai Tucson Hybrid,"$45,774                            
+ tax & lic",Crystal White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-hyundai-tucson-hybrid-9149692/,2023 Hyundai Tucson Hybrid,"$43,374                            
+ tax & lic",Crystal White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-hyundai-santa-fe-9149689/,2023 Hyundai Santa Fe,"$53,324                            
+ tax & lic",Serenity White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-hyundai-santa-fe-9149686/,2023 Hyundai Santa Fe,"$48,324                            
+ tax & lic",Serenity White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-chevrolet-bolt-9149581/,2023 Chevrolet Bolt,"$42,793                            
+ tax & lic",Bright Blue
https://www.carpages.ca//used-cars/ontario/oakville/2018-tesla-model-3-9149035/,2018 Tesla Model 3,"$66,950                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/oakville/2022-chevrolet-bolt-9148762/,2022 Chevrolet Bolt,"$56,950                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2020-tesla-model-3-9148696/,2020 Tesla Model 3,"$55,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/guelph/2019-nissan-leaf-9148693/,2019 Nissan Leaf,"$34,900                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/ontario/oakville/2018-tesla-model-3-9148684/,2018 Tesla Model 3,"$54,995                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/ontario/ottawa/2012-toyota-prius-c-9148609/,2012 Toyota Prius c,"$10,900                            
+ tax & lic",Gray
https://www.carpages.ca//used-cars/ontario/oakville/2020-tesla-model-3-9148135/,2020 Tesla Model 3,"$74,950                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/mississauga/2020-ford-fusion-9148114/,2020 Ford Fusion,"$31,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/mississauga/2022-hyundai-tucson-hybrid-9148105/,2022 Hyundai Tucson Hybrid,"$58,995                            
+ tax & lic",Crimson Red
https://www.carpages.ca//used-cars/ontario/mississauga/2021-toyota-venza-9148090/,2021 Toyota Venza,"$54,895                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-f-150-9147241/,2022 Ford F-150,"$69,594                            
+ tax & lic",Space White Metallic
https://www.carpages.ca//used-cars/ontario/brampton/2021-ford-mustang-mach-e-9146608/,2021 Ford Mustang MACH-E,"$67,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/whitby/2018-nissan-leaf-9146557/,2018 Nissan Leaf,"$33,988                            
+ tax & lic",Scarlet Ember
https://www.carpages.ca//used-cars/ontario/scarborough/2022-toyota-highlander-hybrid-9145936/,2022 Toyota Highlander Hybrid,"$73,895                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/kingston/2022-toyota-prius-9145924/,2022 Toyota Prius,"$43,988                            
+ tax & lic",Gray
https://www.carpages.ca//used-cars/ontario/concord/2021-ford-escape-9145666/,2021 Ford Escape,"$42,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/new-brunswick/dieppe/2021-mercedes-benz-gls-9144346/,2021 Mercedes-Benz GLS,"$106,999                            
+ tax & lic",Cavansite Blue Met
https://www.carpages.ca//new-cars/saskatchewan/kindersley/2022-ford-f-150-9144241/,2022 Ford F-150,"$94,334                            
+ tax & lic",Star White Tri-Coat
https://www.carpages.ca//new-cars/saskatchewan/kindersley/2022-ford-f-150-9144238/,2022 Ford F-150,"$90,984                            
+ tax & lic",Antimatter Blue Metallic
https://www.carpages.ca//used-cars/ontario/oakville/2021-toyota-rav4-9143254/,2021 Toyota RAV4,"$72,980                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/ontario/ottawa/2022-ford-f-150-9143167/,2022 Ford F-150,"$83,310                            
+ tax & lic",Oxford White
https://www.carpages.ca//used-cars/british-columbia/coquitlam/2021-tesla-model-y-9142993/,2021 Tesla Model Y,"$93,449                            
+ tax & lic",
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9142840/,2022 Ford Escape,"$51,249                            
+ tax & lic",Carbonized Gray
https://www.carpages.ca//used-cars/british-columbia/vancouver/2023-hyundai-kona-9142504/,2023 Hyundai KONA,"$57,980                            
+ tax & lic",Gray
https://www.carpages.ca//used-cars/british-columbia/surrey/2022-ford-e-transit-cargo-van-9142171/,2022 Ford E-Transit Cargo Van,"$88,997                            
+ tax & lic",White
https://www.carpages.ca//used-cars/alberta/edmonton/2022-land-rover-evoque-9142054/,2022 Land Rover Evoque,"$74,995                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/alberta/edmonton/2022-hyundai-tucson-hybrid-9141973/,2022 Hyundai Tucson Hybrid,"$49,999                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/alberta/edmonton/2021-tesla-model-3-9141718/,2021 Tesla Model 3,"$62,900                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/manitoba/winnipeg/2021-ford-explorer-9141589/,2021 Ford Explorer,"$54,370                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//used-cars/manitoba/brandon/2018-ford-focus-9140044/,2018 Ford Focus,"$19,999                            
+ tax & lic",Oxford White
https://www.carpages.ca//new-cars/ontario/listowel/2023-jeep-wrangler-9138631/,2023 Jeep Wrangler,"$65,080                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/british-columbia/richmond/2023-jeep-wrangler-9138475/,2023 Jeep Wrangler,"$73,100                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/london/2019-chevrolet-bolt-ev-9138043/,2019 Chevrolet Bolt EV,"$44,990                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/perth/2016-toyota-rav4-9137686/,2016 Toyota RAV4,"$29,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/manitoba/winnipeg/2019-ford-fusion-9137059/,2019 Ford Fusion,"$33,800                            
+ tax & lic",Ruby Red Metallic Tinted Clearcoat
https://www.carpages.ca//used-cars/ontario/kitchener/2016-toyota-highlander-9136939/,2016 Toyota Highlander,"$36,965                            
+ tax & lic",Burgundy
https://www.carpages.ca//used-cars/ontario/kitchener/2019-toyota-camry-9136921/,2019 Toyota Camry,"$34,984                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/british-columbia/surrey/2022-jeep-grand-cherokee-9136045/,2022 Jeep Grand Cherokee,"$86,700                            
+ tax & lic",Silver Zynith
https://www.carpages.ca//used-cars/ontario/mississauga/2021-tesla-model-3-9136018/,2021 Tesla Model 3,"$56,900                            
+ tax & lic",Solid Black
https://www.carpages.ca//used-cars/ontario/st-catharines/2022-mini-cooper-9135472/,2022 MINI Cooper,"$48,995                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/manitoba/swan-river/2022-ford-f-150-9135013/,2022 Ford F-150,"$72,604                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//used-cars/ontario/north-york/2012-toyota-highlander-9134698/,2012 Toyota Highlander,"$22,999                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/manitoba/winnipeg/2021-tesla-model-3-9134692/,2021 Tesla Model 3,"$69,888                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/nova-scotia/port-hawkesbury/2022-ford-f-150-9134311/,2022 Ford F-150,"$83,250                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//used-cars/ontario/north-york/2017-honda-accord-9133951/,2017 Honda Accord,"$24,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/toronto/2018-chevrolet-volt-9133549/,2018 Chevrolet Volt,"$29,988                            
+ tax & lic",Silver
https://www.carpages.ca//new-cars/british-columbia/nanaimo/2022-jeep-grand-cherokee-9131890/,2022 Jeep Grand Cherokee,"$95,235                            
+ tax & lic",Baltic Grey Metallic
https://www.carpages.ca//new-cars/new-brunswick/fredericton/2022-hyundai-santa-fe-9131125/,2022 Hyundai Santa Fe,"$45,225                            
+ tax & lic",Magnetic Force
https://www.carpages.ca//new-cars/alberta/high-river/2023-toyota-sienna-9130669/,2023 Toyota Sienna,"$61,780                            
+ tax & lic",Midnight Black Metallic
https://www.carpages.ca//new-cars/alberta/high-river/2023-toyota-sienna-9130666/,2023 Toyota Sienna,"$49,080                            
+ tax & lic",Predawn Gray Mica
https://www.carpages.ca//new-cars/alberta/high-river/2023-toyota-sienna-9130663/,2023 Toyota Sienna,"$46,540                            
+ tax & lic",Blueprint
https://www.carpages.ca//new-cars/alberta/high-river/2023-toyota-sienna-9130660/,2023 Toyota Sienna,"$45,380                            
+ tax & lic",Ice Cap
https://www.carpages.ca//new-cars/alberta/high-river/2023-toyota-sienna-9130657/,2023 Toyota Sienna,"$43,540                            
+ tax & lic",Wind Chill Pearl
https://www.carpages.ca//used-cars/ontario/orillia/2022-toyota-rav4-9130342/,2022 Toyota RAV4,"$55,796                            
+ tax & lic",Midnight Black Metallic
https://www.carpages.ca//used-cars/alberta/medicine-hat/2021-jeep-wrangler-9129943/,2021 Jeep Wrangler,"$66,824                            
+ tax & lic",White
https://www.carpages.ca//used-cars/british-columbia/richmond/2022-tesla-model-3-9129874/,2022 Tesla Model 3,"$78,399                            
+ tax & lic",Solid Black
https://www.carpages.ca//used-cars/british-columbia/surrey/2021-ram-1500-9129538/,2021 RAM 1500,"$77,987                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/alberta/red-deer/2022-ford-mustang-mach-e-9129199/,2022 Ford Mustang MACH-E,"$92,280                            
+ tax & lic",White
https://www.carpages.ca//used-cars/manitoba/winnipeg/2020-ford-escape-9129145/,2020 Ford Escape,"$36,992                            
+ tax & lic",Ingot Silver Metallic
https://www.carpages.ca//used-cars/ontario/guelph/2018-hyundai-ioniq-9128323/,2018 Hyundai IONIQ,"$32,800                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/toronto/2014-tesla-model-s-9127339/,2014 Tesla Model S,"$36,880                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/nova-scotia/halifax/2011-hyundai-sonata-9126562/,2011 Hyundai Sonata,"$6,400                            
+ tax & lic",Silver Frost Metallic
https://www.carpages.ca//new-cars/saskatchewan/regina/2022-ford-explorer-9126241/,2022 Ford Explorer,"$63,699                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//used-cars/british-columbia/port-coquitlam/2020-tesla-model-3-9126196/,2020 Tesla Model 3,"$68,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/orleans/2021-toyota-highlander-9125815/,2021 Toyota Highlander,"$63,995                            
+ tax & lic",Midnight Black Metallic
https://www.carpages.ca//used-cars/ontario/ottawa/2018-nissan-leaf-9125791/,2018 Nissan Leaf,"$35,987                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/ontario/waterloo/2021-tesla-model-y-9125287/,2021 Tesla Model Y,"$78,931                            
+ tax & lic",Pearl White Multi-Coat
https://www.carpages.ca//new-cars/alberta/red-deer/2022-lincoln-corsair-9124870/,2022 Lincoln Corsair,"$80,770                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/nepean/2020-tesla-model-3-9124756/,2020 Tesla Model 3,"$52,777                            
+ tax & lic",White
https://www.carpages.ca//used-cars/manitoba/winnipeg/2021-tesla-model-s-9124726/,2021 Tesla Model S,"$129,888                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/mississauga/2019-toyota-camry-9124711/,2019 Toyota Camry,"$31,499                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-hyundai-tucson-hybrid-9124705/,2022 Hyundai Tucson Hybrid,"$42,774                            
+ tax & lic",Shimmering Silver
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-hyundai-santa-fe-9124693/,2022 Hyundai Santa Fe,"$45,274                            
+ tax & lic",White Cream
https://www.carpages.ca//used-cars/ontario/scarborough/2022-tesla-model-3-9123958/,2022 Tesla Model 3,"$76,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/guelph/2020-mitsubishi-outlander-9123172/,2020 Mitsubishi Outlander,"$45,488                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/newfoundland-and-labrador/corner-brook/2016-kia-optima-9122389/,2016 Kia Optima,"$10,998                            
+ tax & lic",Snow White Pearl
https://www.carpages.ca//used-cars/nova-scotia/hebbville/2017-honda-accord-9122350/,2017 Honda Accord,"$25,884                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/oakville/2022-ford-f-150-9122221/,2022 Ford F-150,"$68,376                            
+ tax & lic",Carbonized Grey Metallic
https://www.carpages.ca//used-cars/ontario/st-catharines/2018-chevrolet-volt-9121849/,2018 Chevrolet Volt,"$27,795                            
+ tax & lic",White
https://www.carpages.ca//used-cars/alberta/edmonton/2022-bmw-3-series-9121501/,2022 BMW 3 Series,"$73,795                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/guelph/2018-toyota-prius-9120532/,2018 Toyota Prius,"$25,800                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/manitoba/winnipeg/2020-ford-fusion-9120259/,2020 Ford Fusion,"$33,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/alberta/edmonton/2015-chevrolet-spark-9119674/,2015 Chevrolet Spark,"$18,711                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/mississauga/2022-hyundai-tucson-hybrid-9119215/,2022 Hyundai Tucson Hybrid,"$56,495                            
+ tax & lic",Deep Sea Blue
https://www.carpages.ca//used-cars/ontario/waterloo/2018-chrysler-pacifica-9117799/,2018 Chrysler Pacifica,"$40,964                            
+ tax & lic",Bright White
https://www.carpages.ca//used-cars/ontario/kitchener/2022-kia-niro-9117748/,2022 Kia NIRO,"$40,599                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/british-columbia/surrey/2021-hyundai-santa-fe-9117592/,2021 Hyundai Santa Fe,"$54,987                            
+ tax & lic",White
https://www.carpages.ca//used-cars/british-columbia/surrey/2021-toyota-prius-9117580/,2021 Toyota Prius,"$41,987                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/alberta/edmonton/2019-mercedes-benz-cls-class-9117526/,2019 Mercedes-Benz CLS-Class,"$67,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/alberta/edmonton/2021-audi-rs-6-9117520/,2021 Audi RS 6,"$157,995                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/alberta/edmonton/2022-hyundai-santa-fe-9117457/,2022 Hyundai Santa Fe,"$52,999                            
+ tax & lic",
https://www.carpages.ca//used-cars/alberta/edmonton/2019-hyundai-sonata-9117409/,2019 Hyundai Sonata,"$43,407                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/alberta/edmonton/2021-lexus-ux-9117328/,2021 Lexus UX,"$40,900                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/concord/2019-hyundai-ioniq-9117100/,2019 Hyundai IONIQ,"$32,488                            
+ tax & lic",Gray
https://www.carpages.ca//new-cars/manitoba/selkirk/2022-ford-mustang-mach-e-9116191/,2022 Ford Mustang MACH-E,"$92,979                            
+ tax & lic",Space White Metallic
https://www.carpages.ca//used-cars/ontario/cambridge/2019-ford-fusion-9115954/,2019 Ford Fusion,"$23,995                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-xc90-9115819/,2023 Volvo XC90,"$77,665                            
+ tax & lic",Platinum Grey Metallic
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-v60-9115816/,2023 Volvo V60,"$65,470                            
+ tax & lic",Crystal White Pearl Metallic
https://www.carpages.ca//new-cars/newfoundland-and-labrador/st-john-s/2022-mercedes-benz-gle-9115315/,2022 Mercedes-Benz GLE,"$103,929                            
+ tax & lic",Polar White
https://www.carpages.ca//used-cars/manitoba/brandon/2018-ford-f-150-9115075/,2018 Ford F-150,"$26,299                            
+ tax & lic",Ruby Red Metallic Tinted Clearcoat
https://www.carpages.ca//new-cars/ontario/new-hamburg/2022-ford-f-150-9114928/,2022 Ford F-150,"$87,629                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//used-cars/ontario/peterborough/2011-ford-econoline-9114868/,2011 Ford Econoline,"$24,899                            
+ tax & lic",White
https://www.carpages.ca//new-cars/ontario/oakville/2022-ford-f-150-9114745/,2022 Ford F-150,"$68,376                            
+ tax & lic",Carbonized Grey Metallic
https://www.carpages.ca//used-cars/ontario/waterloo/2019-chevrolet-bolt-9113611/,2019 Chevrolet Bolt,"$39,955                            
+ tax & lic",Mosaic Black Metallic
https://www.carpages.ca//used-cars/ontario/ottawa/2016-tesla-model-s-9113530/,2016 Tesla Model S,"$65,950                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/vaughan/2015-tesla-model-s-9113395/,2015 Tesla Model S,"$56,910                            
+ tax & lic",Red Multi-Coat
https://www.carpages.ca//used-cars/ontario/nepean/2018-nissan-leaf-9113071/,2018 Nissan Leaf,"$34,995                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/ontario/oakville/2022-tesla-model-3-9112441/,2022 Tesla Model 3,"$67,950                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/north-york/2018-chevrolet-malibu-9112360/,2018 Chevrolet Malibu,"$25,490                            
+ tax & lic",Beige
https://www.carpages.ca//used-cars/ontario/north-york/2017-tesla-model-x-9112240/,2017 Tesla Model X,"$99,980                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/oakville/2020-tesla-model-3-9112225/,2020 Tesla Model 3,"$69,950                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/guelph/2019-kia-niro-9112057/,2019 Kia NIRO,"$26,900                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/mississauga/2022-hyundai-tucson-hybrid-9111166/,2022 Hyundai Tucson Hybrid,"$58,995                            
+ tax & lic",Crimson Red
https://www.carpages.ca//used-cars/british-columbia/port-coquitlam/2019-tesla-model-s-9110512/,2019 Tesla Model S,"$99,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/nova-scotia/halifax/2021-mercedes-benz-e-class-9110362/,2021 Mercedes-Benz E-Class,"$104,990                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/oakville/2022-tesla-model-y-9110248/,2022 Tesla Model Y,"$87,980                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/ontario/new-hamburg/2022-ford-f-150-9110152/,2022 Ford F-150,"$61,369                            
+ tax & lic",Oxford White
https://www.carpages.ca//used-cars/ontario/sudbury/2020-toyota-prius-9110023/,2020 Toyota Prius,"$40,998                            
+ tax & lic",White
https://www.carpages.ca//used-cars/alberta/edmonton/2016-porsche-cayenne-9108865/,2016 Porsche Cayenne,"$47,491                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ford-explorer-9108811/,2022 Ford Explorer,"$64,599                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/british-columbia/richmond/2023-jeep-wrangler-9108685/,2023 Jeep Wrangler,"$74,668                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/ottawa/2022-hyundai-santa-fe-9108493/,2022 Hyundai Santa Fe,"$57,995                            
+ tax & lic",Magnetic Grey
https://www.carpages.ca//new-cars/british-columbia/surrey/2022-jeep-grand-cherokee-9108133/,2022 Jeep Grand Cherokee,"$92,169                            
+ tax & lic",Bright White
https://www.carpages.ca//used-cars/ontario/kitchener/2018-nissan-leaf-9108094/,2018 Nissan Leaf,"$37,909                            
+ tax & lic",Deep Blue Pearl
https://www.carpages.ca//used-cars/ontario/guelph/2013-volkswagen-jetta-9107599/,2013 Volkswagen Jetta,"$14,995                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-xc60-9106510/,2023 Volvo XC60,"$78,835                            
+ tax & lic",Platinum Grey Metallic
